location_name,lat,lon
"St Paul's Churchyard, London, England, UK",51.47963585,-0.024356480222337173
"Senate House, Malet Street, London, England, UK",51.5213615,-0.1285754
"Waltham Cross, Hertfordshire, England, UK",51.6857829,-0.0330001
"77 Charterhouse Street, Clerkenwell, London, England, UK",51.5203924,-0.1004944
"Burghley House, Stamford, England, UK",52.6425003,-0.45230320487022024
"Hatfield House, Hatfield, Hertfordshire, England, UK",51.7605139,-0.20879851305478084
"Knebworth House, Knebworth, England, UK",51.8728538,-0.2148134542252233
"A24 Highway AKA Autoestrada do Interior Norte, Portugal",39.6621648,-8.1353519
"Vila Real, Portugal",41.3021183,-7.744898
"Viseu, Portugal",40.6574713,-7.9138664
"Lisboa, Portugal",38.7077507,-9.1365919
"Turin, Italy",45.0677551,7.6824892
"Cabril dam, Portugal",39.91739595,-8.13126718374037
"ARTIC Transportaion Center Anaheim, California, USA",36.7014631,-118.755997
"Presa de aldeadávila, Salamanca, Castilla y León, Spain",41.21163145,-6.686185681370011
"Bray, Ireland",53.20122935,-6.106950097366967
"Wicklow County, Ireland",52.980449,-6.050339
"Coos Bay, Oregon, USA",43.3678937,-124.2174647
"Gold Beach, Oregon, USA",42.4074459,-124.4217418
"Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland",53.2010579,-6.1220897
"Agness, Oregon, USA",42.5565,-124.06898
"Brookings, Oregon, USA",42.056447,-124.283767
"Vernon Parish, Louisiana, USA",31.123862,-93.184181
"New Orleans, Louisiana, USA",29.9759983,-90.0782127
"Covington, Louisiana, USA",30.4753525,-90.1010474
"New Sarpy, Louisiana, USA",29.985983,-90.376007
"Second Line Stages, New Orleans, Louisiana, USA",29.9759983,-90.0782127
"Chicago, Illinois, USA",41.8755616,-87.6244212
"St Charles, Illinois, USA",41.9139808,-88.3128183
Dominican Republic,19.0974031,-70.3028026
"Lincoln, Lincolnshire, England, UK",53.2293545,-0.5404819
"Woodstock, Oxfordshire, England, UK",51.856462,-1.347822
"Kalkara, Malta",35.8898771,14.5290867
"Merzuga desert, Morocco",31.1728205,-7.3362482
"Bangkok, Thailand",13.7524938,100.4935089
"Pinewood Studios, Pinewood Road, Iver Heath, Iver, Buckinghamshire, England, UK",51.5478149,-0.5315999
Thailand,14.8971921,100.83273
"Siem Reap, Cambodia",13.3617562,103.8590321
"Venice Beach, Venice, Los Angeles, California, USA",33.97996005,-118.4687710293081
"London, England, UK",51.5073359,-0.12765
"Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"Long Beach, California, USA",33.7690164,-118.191604
"England, UK",52.5310214,-1.2649062
"Venice Beach, California, USA",33.97996005,-118.4687710293081
"1725 Main St, Santa Monica, California, USA",34.010858,-118.490391
"Bank of America Plaza - 333 S Hope Street, Downtown, Los Angeles, California, USA",34.0564764,-118.250246
"Venice Recreation Center - 1800 Ocean Front Walk, Venice, Los Angeles, California, USA",33.985813,-118.472843
"Tongva Park - 1615 Ocean Ave, Santa Monica, California, USA",34.01025390625,-118.49334328124999
"100 Wilshire Blvd, Santa Monica, California, USA",34.01684695,-118.50060128079218
"Los Angeles County, California, USA",34.3155072,-118.209681
"Southern California, California, USA",34.0218833,-118.28586662125
"The Bridge, Spitzkoppe, Namibia",-21.8462106,15.1826066
"Phuket, Thailand",7.8847901,98.3891503
"Los Angeles, California, USA",34.0536909,-118.242766
"Hong Kong, China",22.2793278,114.1628131
"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
China,35.000074,104.999927
"Helsetkopen, Møre og Romsdal, Norway",62.06,6.971944
"Hellesylt, Norway",62.085337,6.8696967
"Grand Central, Birmingham, West Midlands, England, UK",52.477830999999995,-1.8980701011575878
"Rome, Lazio, Italy",41.8933203,12.4829321
"Stoney Middleton, Derbyshire, England, UK",53.2756112,-1.6595362
"Åndalsnes, Rauma, Møre og Romsdal, Norway",62.5681692,7.6867621
"Venice, Veneto, Italy",45.4371908,12.3345898
"Ponte dei Conzafelzi, 30100 Venice, Veneto, Italy",45.4383358,12.3421131
"Levisham, North Yorkshire, England, UK",54.3041093,-0.7210256
"Trollveggen, Møre og Romsdal, Norway",62.4826699,7.7226498
"Abu Dhabi, United Arab Emirates",24.4538352,54.3774014
"Birmingham, West Midlands, England, UK",52.4796992,-1.9026911
"Via di S. Maria Maggiore, Rome, Lazio, Italy",41.8973255,12.4957563
"Via dei Funari, Rome, Lazio, Italy",41.893496,12.479073
"Via Nazionale, Rome, Lazio, Italy",41.900078,12.4922571
"Via dei Serpenti, Rome, Lazio, Italy",41.8980366,12.4893047
"Via del Traforo, Rome, Lazio, Italy",41.9020905,12.4865373
"The Bullring, Birmingham, UK",52.4779765,-1.8936259
"Leighton Buzzard, Bedfordshire, UK",51.9165794,-0.6620551
"ExCel London, 1 Western Gateway, Royal Victoria Dock, London, Greater London, England, UK",51.5077231,0.0288119
"Buttermere, Cockermouth CA, UK",54.6607181,-3.3452574
"Dubai, United Arab Emirates",25.2653471,55.2924914
"Budapest, Hungary",47.4978918,19.0401609
"Nürburgring Nordschleife, Nürburg, Rhineland-Palatinate, Germany",50.33333,6.95
United Arab Emirates,24.0002488,53.9994829
Germany,51.1638175,10.4478313
Hungary,47.1817585,19.5060937
Greece,38.9953683,21.9877132
"Thessaloniki, Greece",40.6403167,22.9352716
"Sofia, Bulgaria",42.6977028,23.3217359
"Toronto, Ontario, Canada",43.6534817,-79.3839347
"Montreal, Quebec, Canada",45.5031824,-73.5698065
"Paris, France",48.8534951,2.3483915
"Rome, Italy",41.8933203,12.4829321
"Sydney, Australia",-33.8698439,151.2082848
"Atlanta, Georgia, USA",33.7489924,-84.3902644
Puerto Rico,18.2247706,-66.4858295
"Decatur, Georgia, USA",33.7737582,-84.296069
"Dunwoody, Georgia, USA",33.9463786,-84.3342686
"New York City, New York, USA",40.7830439,-73.9527658
"Sardinia, Italy",40.06150285,9.09758935360066
"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",51.5524651,-0.5321619024569935
"Alnwick Castle, Alnwick, Northumberland, England, UK",55.41546099999999,-1.7065170268123597
"Gloucester Cathedral, 12 College Green, Gloucester, Gloucestershire, England, UK",51.867796150000004,-2.248465618011078
"Australia House, Strand, Westminster, Greater London, England, UK",51.5128785,-0.11559062893054399
"Handyside Bridge, King's Cross Railway Station, Euston Road, King's Cross, London, Greater London, England, UK",51.5323954,-0.1230224
"12 Picket Post Close, Martin's Heron, Bracknell, Berkshire, England, UK",51.408623950000006,-0.721407625
"Goathland Railway Station, Cow Wath Bank, Goathland, Whitby, North Yorkshire, England, UK",54.405828,-0.695982
"King's Cross Railway Station, Euston Road, King's Cross, London, Greater London, England, UK",51.52629,-0.113729
"West Highland Railway Line, Scotland, UK",56.7861112,-4.1140518
"Black Park Country Park, Black Park Road, Wexham, Buckinghamshire, England, UK",51.5432115,-0.5530384
"Lacock Abbey, Lacock, Chippenham, Wiltshire, England, UK",51.41497755,-2.122572261115838
"Glen Nevis, Fort William, Highland, Scotland, UK",56.8104264,-5.079190382251048
"Duke Humfrey's Library, Bodleian Library, Broad Street, Oxford, Oxfordshire, England, UK",51.754903,-1.254312
"Durham Cathedral, The College, Durham, County Durham, England, UK",54.77326195,-1.5763332649262018
"Christ Church College, St Aldate's, Oxford, Oxfordshire, England, UK",53.7568804,-2.7113924488513588
"Leadenhall Market, Gracechurch Street, City of London, England, UK",51.512680200000005,-0.08341182035558237
"Divinity School, Bodleian Library, Broad Street, Oxford, Oxfordshire, England, UK",51.754903,-1.254312
"Harrow School - 5 High Street, Harrow on the Hill, Harrow, Greater London, England, UK",51.57174325,-0.3311519058273208
"London Zoo, Regent's Park, Marylebone, Westminster, Greater London, England, UK",51.5236277,-0.1466357
"20 Church Street, Lacock, Chippenham, Wiltshire, England, UK",52.037059799999994,-0.3029926464285714
"D Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"C Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"F Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"Flight Shed/L Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"A Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"B Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"H Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"I Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"G Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
Iceland,64.9841821,-18.1059013
"Carrickfergus, County Antrim, Northern Ireland, UK",54.7136165,-5.8073112
"Clandeboye Estate, Bangor, County Down, Northern Ireland, UK",54.662595,-5.6679127
"Castle Ward, Strangford, County Down, Northern Ireland, UK",54.364665349999996,-5.569926227192168
"Belfast, County Antrim, Northern Ireland, UK",54.596391,-5.9301829
"Dún Briste Sea Stack, County Mayo, Ireland",53.9087056,-9.298304863654256
"Wells Cathedral, Wells, Somerset, England, UK",51.2103879,-2.64353800873494
"Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",34.156874,-118.325027
"Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA",34.156111,-118.322526
"Georgia, USA",32.3293809,-83.1137366
UK,54.7023545,-3.2765753
USA,39.7837304,-100.445882
"North Yorkshire Moors Railway, 12 Park Street, Pickering, North Yorkshire, England, UK",52.664138300000005,0.16599079131865196
"North York Moors Railway, North Yorkshire, England, UK",54.41667,-0.75
"Bamburgh Castle, Bamburgh, Northumberland, England, UK",55.60944395,-1.7112670801185126
"Holy Island of Lindisfarne, Berwick-upon-Tweed, Northumberland, England, UK",55.7692442,-2.0026472
"Marsala, Trapani, Sicily, Italy",37.7979221,12.4342091
"Glasgow, Scotland, UK",55.861155,-4.2501687
"Cefalù, Palermo, Sicily, Italy",38.034957,14.0244562
"Ear of Dionysius, Via Ettore Romagnoli, Siracusa, Sicily, Italy",37.0767088,15.278939
"St. Vincent Street, Glasgow, Glasgow City, Scotland, UK",55.8630327,-4.2712298
"Castellammare del Golfo, Trapani, Sicily, Italy",38.018846,12.885837
"Parnie Street, Glasgow, Glasgow City, Scotland, UK",55.8564003,-4.2461675
"Tempio di Segesta, Segesta, Calatafimi-Segesta, Trapani, Sicily, Italy",37.9496202,12.8282195
"Melrose, Scotland, UK",55.5975944,-2.7199682
"Tonnara del Secco, Zarbo di Mare, San Vito Lo Capo, Trapani, Sicily, Italy",38.1673357,12.768905
"Leaderfoot Viaduct, Melrose, Scottish Borders, Scotland, UK",55.6055928,-2.6775083
"Wadi Rum, Jordan",29.5704403,35.4225213
"Stadlandet, Norway",62.1019744,5.3068003
"Liwa Oasis, Abu Dhabi, United Arab Emirates",24.413778100000002,54.59007302161599
"Origo Film Studios, Budapest, Hungary",47.4978918,19.0401609
Jordan,44.6663146,-93.6261918
Austria,47.59397,14.12456
Norway,61.1529386,8.7876653
Slovakia,48.7411522,19.4528646
"Landschaftspark, Duisburg, North Rhine-Westphalia, Germany",51.476071250000004,6.764408079513304
"Wroclaw, Dolnoslaskie, Poland",51.097349,17.023978
"Berlin, Germany",52.5170365,13.3888599
"Krematorium Baumschulenweg, Berlin, Germany",52.45957265,13.491205154678466
"Olympiastadion, Charlottenburg, Berlin, Germany",52.5145846,13.239814417756278
Poland,52.215933,19.134422
"Völkerschlachtdenkmal, Leipzig, Sachsen, Germany",51.3124744,12.413515851638085
"Britzer Garten, Berlin, Germany",52.43335765,13.41687681927067
"Zalew Grzedy, Poland",52.215933,19.134422
"Altes Museum, Berlin, Germany",52.519455449999995,13.398787286532126
"Bärensaal, Altes Stadthaus, Berlin, Germany",52.5165518,13.411231334564988
"Tieranatomisches Theater, Humboldt University, Berlin, Germany",52.5183402,13.392920232320172
"Calgary, Alberta, Canada",51.0456064,-114.0575418
"Lethbridge, Alberta, Canada",49.6945782,-112.8331033
"Nanton, Alberta, Canada",50.354074,-113.781067
"200 block of 24th St, Fort Macleod, Alberta, Canada",49.7257719,-113.405385
"Canmore, Alberta, Canada",51.0866897,-115.3481135
"Westin Bonaventure Hotel & Suites - 404 S. Figueroa Street, Downtown, Los Angeles, California, USA",34.0520645,-118.255924
"Svínafellsjökull, Vatnajökull, Austurland, Iceland",64.354886,-15.264953
"Okotoks, Alberta, Canada",50.7253685,-113.975082
"Sony Pictures Studios - 10202 W. Washington Blvd., Culver City, California, USA",34.016999,-118.403816
"Altadena, California, USA",34.197486,-118.138961
"Torrance, California, USA",33.8358492,-118.3406288
"Downtown, Los Angeles, California, USA",34.047996,-118.2521002
"Los Angeles Convention Center - 1201 S. Figueroa Street, Downtown, Los Angeles, California, USA",34.0438668,-118.26889
"Longview, Alberta, Canada",50.532999,-114.230784
"1525 Industrial St, Los Angeles, California, USA",34.036156,-118.237481
"California, USA",36.7014631,-118.755997
Canada,61.0666922,-107.991707
"Cheyenne Mountain Complex, Colorado, USA",38.73893295,-104.84255424976142
"130 St Vincent Street, Glasgow, Scotland, UK",55.86188025,-4.257878922057468
"St Paul's Churchyard, London, England, UK",51.47963585,-0.024356480222337173
"Senate House, Malet Street, London, England, UK",51.5213615,-0.1285754
"Waltham Cross, Hertfordshire, England, UK",51.6857829,-0.0330001
"77 Charterhouse Street, Clerkenwell, London, England, UK",51.5203924,-0.1004944
"Burghley House, Stamford, England, UK",52.6425003,-0.45230320487022024
"Hatfield House, Hatfield, Hertfordshire, England, UK",51.7605139,-0.20879851305478084
"Knebworth House, Knebworth, England, UK",51.8728538,-0.2148134542252233
"A24 Highway AKA Autoestrada do Interior Norte, Portugal",39.6621648,-8.1353519
"Vila Real, Portugal",41.3021183,-7.744898
"Viseu, Portugal",40.6574713,-7.9138664
"Lisboa, Portugal",38.7077507,-9.1365919
"Turin, Italy",45.0677551,7.6824892
"Cabril dam, Portugal",39.91739595,-8.13126718374037
"ARTIC Transportaion Center Anaheim, California, USA",36.7014631,-118.755997
"Presa de aldeadávila, Salamanca, Castilla y León, Spain",41.21163145,-6.686185681370011
"Bray, Ireland",53.20122935,-6.106950097366967
"Wicklow County, Ireland",52.980449,-6.050339
"Coos Bay, Oregon, USA",43.3678937,-124.2174647
"Gold Beach, Oregon, USA",42.4074459,-124.4217418
"Ardmore Studios, Herbert Road, Bray, County Wicklow, Ireland",53.2010579,-6.1220897
"Agness, Oregon, USA",42.5565,-124.06898
"Brookings, Oregon, USA",42.056447,-124.283767
"Vernon Parish, Louisiana, USA",31.123862,-93.184181
"New Orleans, Louisiana, USA",29.9759983,-90.0782127
"Covington, Louisiana, USA",30.4753525,-90.1010474
"New Sarpy, Louisiana, USA",29.985983,-90.376007
"Second Line Stages, New Orleans, Louisiana, USA",29.9759983,-90.0782127
"Chicago, Illinois, USA",41.8755616,-87.6244212
"St Charles, Illinois, USA",41.9139808,-88.3128183
Dominican Republic,19.0974031,-70.3028026
"Lincoln, Lincolnshire, England, UK",53.2293545,-0.5404819
"Woodstock, Oxfordshire, England, UK",51.856462,-1.347822
"Kalkara, Malta",35.8898771,14.5290867
"Merzuga desert, Morocco",31.1728205,-7.3362482
"Peperharow Park, Hankley Common, Surrey, UK",N/A,N/A
"Vancouver, British Columbia, Canada",49.2608724,-123.113952
"400 National Way, Simi Valley, California, USA",34.2677404,-118.7538071
"Font's Point, Anza-Borrego State Park, California, USA",33.187552,-116.316199
"San Fernando Majers Coin Laundry - 260 S Meyer St, San Fernando, California, USA",34.289497,-118.4493
"East 7th Street and Mateo Street, Los Angeles, California, USA",34.0536909,-118.242766
"Simi Valley, California, USA",34.2677404,-118.7538071
"San Fernando, California, USA",34.28497,-118.437652
"Elysian Park, Los Angeles, California, USA",34.08289815,-118.23441344019174
"The Los Angeles Theatre, 615 S. Broadway, Los Angeles, California, USA",34.046343,-118.252547
"Alley between 6th/S Broadway and 6th/Spring St, Downtown Los Angeles, California, USA",34.043974,-118.25787
"Saint Vibiana Cathedral - 114 East 2nd Street, Los Angeles, California, USA",34.050562,-118.244127
"Altivole, Treviso, Italy",45.7540029,11.9553621
"Ouarzazate, Morocco",30.920193,-6.910923
Malta,41.9292207,-88.8623138
"Bourne Wood, Farnham, Surrey, England, UK",51.192222349999994,-0.7752955707168234
"Val d'Orcia, Siena, Tuscany, Italy",42.94484095,11.718749450542937
"Alabama Hills, Lone Pine, California, USA",36.5677117,-118.0898097
"Ait Benhaddou, Morocco",31.0451122,-7.1310323
"Atlas Corporation Studios, Ouarzazate, Morocco",30.920193,-6.910923
"Shepperton Studios, Studios Road, Shepperton, Surrey, England, UK",54.9701105,-1.5806187
Morocco,31.1728205,-7.3362482
"Pienza, Siena, Tuscany, Italy",43.0765485,11.6789076
Italy,42.6384261,12.674297
"Wellington, New Zealand",-41.2887953,174.7772114
"Hinuera Valley, Matamata, Waikato, New Zealand",-37.8095635,175.7732759
"Kaitoke Regional Park, Wellington Region, New Zealand",-41.067955,175.1971239
"Queenstown, Otago, New Zealand",-45.0321923,168.661
"Fernside, Featherston, Wairarapa, New Zealand",-41.0885537,175.3505731
"Milford Sound, Fiordland National Park, Southland, New Zealand",-45.1988383,167.8223691
"Port Waikato, Waikato, New Zealand",-37.3913264,174.717334
"Rangipo Desert, Waiouru, Tongariro National Park, Central Plateau, New Zealand",-39.464289699999995,175.67310233566945
"Rangitikei River, Manawatu-Wanganui, New Zealand",-39.7665195,175.8152587
"Lake Wakatipu, Queenstown, Otago, New Zealand",-45.08880415,168.52111077909876
"Tongariro National Park, Central Plateau, New Zealand",-39.464289699999995,175.67310233566945
"Tarras, Wanaka, Otago, New Zealand",-44.6941691,169.1364637
"Canterbury, New Zealand",-43.49417615,171.8098447584145
"Poet's Corner, Upper Hutt, Wellington, New Zealand",-41.1240674,175.0699589
"South Island, New Zealand",-36.72819,174.94019
"Harcourt Park, Upper Hutt, Wellington, New Zealand",-41.10165085,175.09427325890724
"Upper Hutt, Wellington, New Zealand",-41.1240674,175.0699589
"Camperdown Studios, Camperdown Road, Miramar, Wellington, New Zealand",-41.306479,174.823436
"Mavora Lakes, Southland, New Zealand",-45.295239,168.175019
"Twizel, Canterbury, New Zealand",-44.257483,170.0994145
"Arrowtown Recreational Reserve, Arrowtown, Otago, New Zealand",-44.9405627,168.8350761
"Te Anau, Southland District, Southland, New Zealand",-45.41449,167.717489
"Paradise, Glenorchy, Otago, New Zealand",-44.8232298,168.3985849
"Lake Alta, The Remarkables, Nelson, South Island, New Zealand",N/A,N/A
"Closeburn, Southern Lakes, South Island, New Zealand",-43,171
"Abel Tasman National Park, South Island, Tasman Region, New Zealand",-40.91222,172.97012
"Otaki Gorge Road, Kapiti Coast District, North Island, New Zealand",-40.7864889,175.1624474
"Takaka Hill, Nelson, South Island, New Zealand",-41.2710849,173.2836756
"Kepler Mire, Te Anau, South Island, New Zealand",-45.44021,167.68599
"Mount Owen, Tasman district, Nelson, South Island, New Zealand",N/A,N/A
"Fort Dorset, Miramar, Wellington, New Zealand",-41.3289876,174.8360946
"Hutt Valley, Wellington, New Zealand",-41.1485427,174.9919508
"Whakapapa Skifield, Mount Ruapehu, Tongariro National Park, New Zealand",N/A,N/A
"Keeling Farm, Manakau, Horowhenua District, North Island, New Zealand",-40.7149003,175.2165249
"Waitarere Forest, Horowhenua District, North Island, New Zealand",-39,176
"Mount Olympus, Nelson, South Island, New Zealand",-41.2710849,173.2836756
"Upper Waiau River, Fiordland National Park, South Island, New Zealand",-43,171
"Matamata, Waikato, New Zealand",-37.8095635,175.7732759
"Waikato, New Zealand",-37.77922725,175.2010323246593
"Glenorchy, Otago, New Zealand",-44.8495067,168.3900502
"Arrowtown, Otago, New Zealand",-44.9405627,168.8350761
"Wanaka, Otago, New Zealand",-44.6941691,169.1364637
"Otago, New Zealand",-45.39750525,170.1778918093833
"Manawatu-Wanganui, New Zealand",-39.6407734,175.57135568879124
"Fiordland National Park, South Island, New Zealand",-43,171
"Southland District, Southland, New Zealand",-45.46531525,168.1524987759947
"Southland, New Zealand",-45.92542665,167.60684826776085
New Zealand,-41.5000831,172.8344077
"Fortress Mountain, Kananaskis Country, Alberta, Canada",50.819333900000004,-115.20942891171117
"Tangier, Morocco",35.7774341,-5.8032309
"Shizuoka, Japan",34.9332488,138.0955398
"Tokyo, Japan",35.736231,139.548956
"Alberta, Canada",55.001251,-115.002136
"Da Stuzzi Delicatessen, 6 Rue César Franck, Paris 15, France",48.658188,6.180564
"Kananaskis Village, Kananaskis Country, Alberta, Canada",50.91566,-115.14373
"Pont de Bir-Hakeim, Paris, France",48.8549055,2.2884924
"Bedford, Bedfordshire, England, UK",52.1363806,-0.4675041
"Spring Street, Downtown, Los Angeles, California, USA",34.0577952,-118.2399411
"Cardington Airship Hangars, Bedfordshire, England, UK",52.1248304,-0.4416472
"University College London, Bloomsbury, London, England, UK",51.52420305,-0.13300072425929543
"Commodore Schuyler F. Heim Bridge, Port of Los Angeles, Los Angeles, California, USA",33.765952,-118.239536
"Farnborough Airfield, Hampshire, England, UK",51.30072025,-0.7492597936325802
"Rancho Palos Verdes, California, USA",33.7483311,-118.3707683
"Rue Bouchut, Paris 15, Paris, France",48.8306258,2.3174534434015484
"John Ferraro Building, 111 North Hope Street, Los Angeles, California, USA",34.058127999999996,-118.24952473234083
"Leo Carrillo State Beach - 35000 W. Pacific Coast Highway, Malibu, California, USA",N/A,N/A
"Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA",34.148175,-118.338482
"Bedfordshire, England, UK",52.064003400000004,-0.41111375560310925
"Pasadena, California, USA",34.1476507,-118.1441551
"1240 S Hope St, Los Angeles, California, USA",34.03994,-118.265
"Falls Lake, Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA",34.138586,-118.355735
"453 S Spring St, Los Angeles, California, USA",34.04778,-118.24948
"Malibu, California, USA",34.035591,-118.689423
"Los Angeles Department of Water and Power -111 N Hope St Los Angeles, California, USA",34.058127999999996,-118.24952473234083
"Paris 15, Paris, France",48.8366762,2.2960133
France,46.603354,1.8883335
"Ark Mori Building - 1-12-32, Akasaka, Minato, Tokyo, Japan",35.676333,139.7374933212114
"Cuzco, Peru",-13.5170887,-71.9785356
"Dorchester Square, 2903 Peel St, Montreal, Quebec, Canada",N/A,N/A
"2100 Fort St, Montreal, Quebec, Canada",45.5031824,-73.5698065
"Sun Life Building, 1155 rue Metcalfe, Montreal, Quebec, Canada",45.5001129,-73.5706669
"Tarapoto, Peru",-6.4877198,-76.3598708
"Mels 2-3 / Technoparc, 1777 Carrie-Derick, Montreal, Quebec, Canada",45.4769436,-73.5427146
"1 Place Ville Marie, Montreal, Quebec, Canada",45.501647,-73.568622
"Albuquerque, New Mexico, USA",35.128683,-106.579128
"Stone Street Studios, Wellington, New Zealand",-41.31771955,174.81302385706002
"MBS Media Campus - 1600 Rosecrans Avenue, Manhattan Beach, California, USA",33.89868975,-118.38373379038384
"Manhattan Beach, California, USA",33.8915985,-118.3951241
"Glenfinnan Viaduct, Fort William, Highland, Scotland, UK",56.8178285,-5.110974
"Steall Falls, Glen Nevis, Highland, Scotland, UK",56.7702419,-4.9798298
"New College, Holywell Street, Oxford, Oxfordshire, England, UK",51.754742449999995,-1.252241620594331
"Ashridge Park, Little Gaddesden, Hertfordshire, England, UK",50.458853700000006,-4.69747410141758
"Eastbourne, East Sussex, England, UK",50.7664372,0.2781546
"Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"Virginia Water, Surrey, England, UK",51.4033624,-0.5661711
"J Stage, Shepperton Studios, Shepperton, Surrey, England, UK",51.4071205,-0.464713677756921
"Backlot, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038
"Tropea, Italy",38.675379,15.894792
"Calabria, Italy",39.0565974,16.5249864
"New Jersey, New Jersey, USA",40.0155412,-74.8280828
"Longcross Studios, Chobham Lane, Longcross, Surrey, England, UK",51.3831692,-0.5882576
Tyrrhenian Sea,39.9999743,11.9999826
"Seoul, South Korea",37.5666791,126.9782914
"Görlitz, Saxony, Germany",51.1563185,14.991018
"Brasserie La Renaissance, 112 rue Championnet, Paris 18, Paris, France",48.895825,2.33973
"Studio Babelsberg, Potsdam, Brandenburg, Germany",52.381929650000004,13.113676759028799
"Rüdersdorf, Brandenburg, Germany",52.471293,13.784527
"Bad Schandau, Saxony, Germany",50.918091,14.1534018
"Elbe Sandstone Mountains, Saxony, Germany",50.9295798,13.4585052
"Fort Hahneberg, Berlin, Germany",52.521930600000005,13.137729308340758
"Nauen, Brandenburg, Germany",52.6061065,12.8772599
"Sebnitz, Saxony, Germany",50.97098,14.2727203
"Babelsberg, Potsdam, Brandenburg, Germany",52.3922047,13.108012731196634
"Krampnitz, Brandenburg, Germany",52.46174,13.04438
"Marlene-Dietrich-Halle, Studio Babelsberg, Potsdam, Brandenburg, Germany",52.38710845,13.119691170567224
"Shelby, North Carolina, USA",35.2923513,-81.5356463
"Pisgah National Forest, North Carolina, USA",35.25428,-82.70012
"Asheville, North Carolina, USA",35.595076,-82.5528478
"Concord, North Carolina, USA",35.4094178,-80.5800049
"Charlotte, North Carolina, USA",35.2272086,-80.8430827
"Hildebran, North Carolina, USA",35.715167,-81.422408
"Knight Theatre, Charlotte, North Carolina, USA",35.22490315,-80.84787164862959
"North Fork Reservoir, North Carolina, USA",36.16256,-78.941032
"Black Mountain, North Carolina, USA",35.6176544,-82.3205791
"DuPont State Forest, North Carolina, USA",35.19804070000001,-82.6063811446106
"Barnardsville, North Carolina, USA",35.77761,-82.45485
"Bridal Veil Falls, DuPont State Forest, North Carolina, USA",35.0718733,-83.2288784
"Cedar Mountain, North Carolina, USA",35.1434499,-82.6429035
"North Carolina, USA",35.6729639,-79.0392919
"Triple Falls, DuPont State Forest, North Carolina, USA",35.1984101,-82.6168754
"Henry River Mill Village, North Carolina, USA",35.6958429,-81.4288616
"Charlotte Convention Center - 501 S College Street, Charlotte, North Carolina, USA",35.2229594,-80.8461422
"Loarre, Huesca, Aragón, Spain",42.3140366,-0.625272
"Sevilla, Andalucía, Spain",37.3886303,-5.9953403
Spain,39.3260685,-4.8379791
"Alcázar of Sevilla, Sevilla, Spain",37.383210500000004,-5.990183515548227
"Palma del Río, Córdoba, Andalucía, Spain",37.6949622,-5.2804262
"Ávila, Castilla y León, Spain",40.656478,-4.7002172
"Segovia, Castilla y León, Spain",42.574094,-5.0107296
"Casa de Pilatos, Plaza de Pilatos, Sevilla, Andalucía, Spain",37.3902394,-5.987249062427177
"Castillo de Loarre, Huesca, Aragon, Spain",42.325516,-0.6125628588892831
"Old Royal Naval College, King William Walk, Greenwich, London, Greater London, England, UK",51.4796264,-0.0068237
"Englefield Estate, Englefield Road, Theale, Reading, Berkshire, England, UK",51.542568700000004,-0.07961724872971652
"Pret A Manger, 27-28 Great Marlborough Street, Soho, Westminster, Greater London, England, UK",51.5138453,-0.1407526
"Wheat Wharf, 27 Shad Thames, Bermondsey, London, Greater London, England, UK",51.5028774,-0.07255285000000852
"Westminster, Greater London, England, UK",51.4973206,-0.137149
"Woburn Walk, Duke's Road, Bloomsbury, London, England, UK",51.5271092,-0.1291665
"Great Marlborough Street, Soho, Westminster, Greater London, England, UK",51.5138453,-0.1407526
