id,soundtracks_id,soundtracks_name,soundtracks_comment
tt0325980,/title/tt0325980/soundtracks/sn0627569,Yo Ho (A Pirate's Life for Me),"Words by Xavier Atencio
Music by George Bruns
Performed by Lucinda Dryzek, Keira Knightley, and Johnny Depp"
tt0325980,/title/tt0325980/soundtracks/sn0627570,Pirate Musk,"Written by Craig Eastman
Performed by Craig Eastman"
tt11663228,/title/tt11663228/soundtracks/sn2734094,Kaavaalaa (Tamil),"Music by Anirudh Ravichander
Lyrics by Arunraja Kamaraj
Vocals by Shilpa Rao & Anirudh Ravichander"
tt11663228,/title/tt11663228/soundtracks/sn2747054,Kaavaalaa,"Arunraja Kamaraj
Shilpa Rao, Anirudh Ravichander"
tt11663228,/title/tt11663228/soundtracks/sn2734102,Tu Aa Dilbara (Hindi),"Music by Anirudh Ravichander
Lyrics by Raqueeb Alam
Vocals by Sindhuja Srinivasan & Anirudh Ravichander"
tt11663228,/title/tt11663228/soundtracks/sn2747055,Rathamaarey,"Vignesh Shivan
Vishal Mishra"
tt11663228,/title/tt11663228/soundtracks/sn2734103,Kaavaali (Telugu),"Music by Anirudh Ravichander
Lyrics by Sri Sai Kiran
Vocals by Sindhuja Srinivasan & Anirudh Ravichander"
tt11663228,/title/tt11663228/soundtracks/sn2747056,Hukum - Thalaivar Alappara,"Super Subu
Anirudh Ravichander"
tt11663228,/title/tt11663228/soundtracks/sn2734095,Jailer Theme,Music by Anirudh Ravichander
tt11663228,/title/tt11663228/soundtracks/sn2747057,Jujubee,"Super Subu
Dhee, Anirudh Ravichander, Anantha Krishnan"
tt11663228,/title/tt11663228/soundtracks/sn2734096,Rathamaarey (Tamil),"Music by Anirudh Ravichander
Lyrics by Vignesh Shivan
Vocals by Vishal Mishra"
tt11663228,/title/tt11663228/soundtracks/sn2739102,Tu Mera Hai (Hindi),"Music by Anirudh Ravichander
Lyrics by Raqueeb Alam
Vocals by Rohit Paritala"
tt11663228,/title/tt11663228/soundtracks/sn2734097,Muthuvel Pandian Theme,Music by Anirudh Ravichander
tt11663228,/title/tt11663228/soundtracks/sn2734098,Hukum - Thaliavar Alappara (Tamil),"Music by Anirudh Ravichander
Lyrics by Super Subu
Vocals by Rajinikanth & Anirudh Ravichander"
tt11663228,/title/tt11663228/soundtracks/sn2734104,Hukum (Hindi),"Music by Anirudh Ravichander
Lyrics by Raqueeb Alam
Vocals by Mayur Vyas, Ritesh Rao & Chorus"
tt11663228,/title/tt11663228/soundtracks/sn2734105,Hukum (Telugu),"Music by Anirudh Ravichander
Lyrics by Ravi Kumar Bhaskarabhatla
Vocals by Dinker Kalvala & Chorus"
tt11663228,/title/tt11663228/soundtracks/sn2734099,Jailer Drill,Music by Anirudh Ravichander
tt11663228,/title/tt11663228/soundtracks/sn2734100,Jujubee (Tamil),"Music by Anirudh Ravichander
Lyrics by Super Subu
Vocals by Dhee, Anirudh Ravichander & Anantha Krishnan"
tt11663228,/title/tt11663228/soundtracks/sn2739103,Jujubee (Hindi),"Music by Anirudh Ravichander
Lyrics by Raqueeb Alam
Vocals by Sahithi Chaganti, Anirudh Ravichander & Ananthakrishnan Rajasekharan Pillai"
tt11663228,/title/tt11663228/soundtracks/sn2734101,Alappara theme,Music by Anirudh Ravichander
tt1637688,/title/tt1637688/soundtracks/sn0380089,Mi Swing es Tropical (Zeb's Reggae Remix),"Written by Nickodemus (as Nicolas DeSimone), Hector Alomar and William Holland
Performed by Nickodemus and Quantic featuring Hector ""Tempo Alomar""
Courtesy of Wonderwheel Records
By arrangement with Visions from the Roof"
tt1637688,/title/tt1637688/soundtracks/sn0380088,Trucha,"Written by Alex Ramon Perez Gonzalez, Kendall Marsh and Javier A. Willy
Performed by MC Ghostman
Courtesy of Mental Music Productions"
tt1637688,/title/tt1637688/soundtracks/sn0380090,With Time,"Written and Performed by Simone Benyacar
Courtesy of Simone Benyacar"
tt1637688,/title/tt1637688/soundtracks/sn0380091,So Nice (Summer Samba),"Written by Norman Gimbel, Marcos Valle and Paulo Sérgio Valle (as Paulo Sergio Valle)
Performed by Bebel Gilberto
Courtesy of Crammed Discs
By arrangement with Ocean Park Music Group"
tt1637688,/title/tt1637688/soundtracks/sn0380093,Escalator,"Written by Tony DiMito (as Tony Di Mito) and Ami Bet Ariel Margoles
Performed by Patron Saints of Jazz
Courtesy of Patron Saints of Music"
tt1637688,/title/tt1637688/soundtracks/sn0380094,Underneath Your Spell,"Written by Tony DiMito (as Tony Di Mito) and Ami Bet Ariel Margoles
Performed by Patron Saints of Jazz
Courtesy of Patron Saints of Music"
tt1637688,/title/tt1637688/soundtracks/sn0380095,In a Manner of Speaking,"Written by Winston Tong
Performed by Nouvelle Vague
Courtesy of Luaka Bop Records/Peacefrog Ltd.
By arrangement with Steel Synch"
tt1637688,/title/tt1637688/soundtracks/sn0380092,Leaves Before Autumn,"Written and Performed by Julianna Raye
Courtesy of BMG Chrysalis"
tt4154796,/title/tt4154796/soundtracks/sn1860481,Dear Mr. Fantasy,"Written by Steve Winwood, Jim Capaldi, and Chris Wood
Performed by Traffic
Courtesy of Island Records Ltd.
Under license from Universal Music Enterprises"
tt4154796,/title/tt4154796/soundtracks/sn1861688,Ant-Man Theme,Composed by Christophe Beck
tt4154796,/title/tt4154796/soundtracks/sn1861690,Let's Go,Written by Lanny Duncan and Robert Duncan
tt4154796,/title/tt4154796/soundtracks/sn1861718,Supersonic Rocket Ship,"Written by Ray Davies
Performed by The Kinks
Courtesy of Legacy Recordings
By Arrangement with Sony Music Entertainment"
tt4154796,/title/tt4154796/soundtracks/sn1861500,Doom and Gloom,"Written by Mick Jagger and Keith Richards
Performed by The Rolling Stones
Courtesy of Promotone B.V."
tt4154796,/title/tt4154796/soundtracks/sn1861692,Doctor Strange Theme,Composed by Michael Giacchino
tt4154796,/title/tt4154796/soundtracks/sn1861694,Hey Lawdy Mama,"Written by John Kay, Larry Byrom, and Jerry Edmonton
Performed by Steppenwolf
Courtesy of Geffen Records
Under license from Universal Music Enterprises"
tt4154796,/title/tt4154796/soundtracks/sn1861499,Come and Get Your Love,"Written by Lolly Vegas
Performed by Redbone
Courtesy of Epic Records
By arrangement with Sony Music Entertainment"
tt4154796,/title/tt4154796/soundtracks/sn1861395,"It's Been a Long, Long Time","Written by Sammy Cahn and Jule Styne
Performed by Harry James and His Orchestra (as Harry James & His Orchestra)
Courtesy of Columbia Records
By arrangement with Sony Music Licensing"
tt4154796,/title/tt4154796/soundtracks/sn1861695,La Cucaracha,Traditional
tt4154796,/title/tt4154796/soundtracks/sn1861696,Captain Marvel Theme,Composed by Pinar Toprak
tt4154796,/title/tt4154796/soundtracks/sn1861697,Make Way For Tomorrow Today,Music and Lyrics by Richard M. Sherman (as Richard Sherman)
tt2802144,/title/tt2802144/soundtracks/sn1088363,Money For Nothing,"Written by Mark Knopfler / Sting
Published by Straitjacket Songs Ltd / Universal Music Publishing Ltd & EMI Music Publishing Ltd. © 1985
Performed by Dire Straits
Courtesy of Virgin EMI Records Ltd
Under license from Universal Music Operations Ltd & Courtesy of Warner Bros. Records
By arrangement with Warner Music Group Film & TV licensing"
tt2802144,/title/tt2802144/soundtracks/sn1093855,Bonkers,"Written by Dizzee Rascal (as Dylan Mills) / Armand Van Helden
Published by Bug Music Ltd., a BMG Chrysalis company © 2009 & Notting Hill Music
Used with permission. All Rights reserved.
Performed by Dizzee Rascal & Armand Van Helden
Courtesy of Island Records
Under license from Universal Music Operations Ltd"
tt2802144,/title/tt2802144/soundtracks/sn1093856,Feel the Love,"Written by Piers Agget (as Piers Aggett), Kesi Dryden, Amir Amor (as Amir Izadkhah), John Newman
Published by Sony/ATV Music Publishing (UK) Ltd. & B-Unique Music Limited
Administered by Kobalt Music
Performed by Rudimental
Licensed courtesy of Warner Music UK Ltd"
tt2802144,/title/tt2802144/soundtracks/sn1093857,Free Bird,"Written by Allen Collins / Ronnie Van Zant
Published by Universal / MCA Music Ltd
Performed by Lynyrd Skynyrd
Courtesy of MCA Records Inc.
Under license from Universal Music Operations Ltd"
tt2802144,/title/tt2802144/soundtracks/sn1093858,Pomp & Circumstance,"Written by Edward Elgar
Published by Boosey & Hawkes Music Publishing, an Imagem company."
tt2802144,/title/tt2802144/soundtracks/sn1086999,Give It Up,"Written by Deborah Carter / Harry Wayne Casey (as Harry Casey)
Published by EMI Music Publishing Ltd. © 1980
Performed by KC & The Sunshine Band
Licensed courtesy of Harrick Music, Inc/Harry Wayne Casey"
tt2802144,/title/tt2802144/soundtracks/sn1090632,Slave To Love,"Written by Bryan Ferry
Published by BMG Rights Management UK Ltd., a BMG Chrysalis company © 1985
Used with permission. All Rights reserved.
Performed by Bryan Ferry
Courtesy of Virgin EMI Records Ltd
Under license from Universal Music Operations Ltd"
tt2802144,/title/tt2802144/soundtracks/sn1092349,Get Ready For It,"Written by Gary Barlow / Howard Donald / Mark Owen / Steve Robson
Published by Sony / ATV Music Publishing (UK) Ltd.
Universal Music Publishing MGB Ltd & Imagem Music
Performed by Take That
Courtesy of Polydor Ltd
Under license from Universal Music Operations Ltd
[First song played during the end titles]"
tt2802144,/title/tt2802144/soundtracks/sn1047267,Heavy Crown,"Written by Iggy Azalea / Jon Turner / Jon Shave / George Astasio / Jason Pebworth / Ellie Goulding & Salt Wives
Published by Sony / ATV Allegro, Sony / ATV Music Publishing (UK) Ltd
Universal Music Publishing Ltd / Global Talent Publishing / Copyright Control
Courtesy of Turn First Artists
Performed by Iggy Azalea and Ellie Goulding
Courtesy of Virgin EMI Records. Under license from Universal Music Operations Ltd
[Second song played during the end titles]"
tt0293429,/title/tt0293429/soundtracks/sn2270163,I'm Your Puppet,"Written by Dan Penn and Spooner Oldham (as Lindon Oldham)
Performed by James & Bobby Purify
Courtesy of RCA Records
By arrangement with Sony Music Entertainment Australia Pty Ltd"
tt0293429,/title/tt0293429/soundtracks/sn2270164,Techno Syndrome 2021,"Written by Olivier Adams (as Olivier Jean-Jacques Adams)
Produced by Benjamin Wallfisch"
tt10275534,/title/tt10275534/soundtracks/sn2713542,Cosmic,"Written by Slinger
Performed by Slinger
By arrangement with On the Money Music/One Two Many
Courtesy of On the Money Music/One Two Many"
tt10275534,/title/tt10275534/soundtracks/sn2713543,Games,"Written by Firas Waez, Hannah Smith and Timothy Powell
Performed by Firas Waez (as Waze) feat. Faber
Licensed courtesy of Good Soldier Records Limited
Published by Universal Music Publishing and Sentric Music"
tt10275534,/title/tt10275534/soundtracks/sn2713544,Stranger Danger,"Written by Jitwam Sinha
Performed by Jitwam
Published by Copyright Control
Courtesy of Roya Records
By arrangement of Warp Records"
tt10275534,/title/tt10275534/soundtracks/sn2713545,Starry Night,"Written by Anthony Robert Todd
Performed by The Kookies
Licensed courtesy Torill Music, PRS
By arrangement with Sweet on Top, LLC"
tt10275534,/title/tt10275534/soundtracks/sn2713546,Cry Me Another One,"Written by Jeb Loy Nichols, Jukka Tapani Sarapaa, Sami Tuomas Kantelinen, Seppo Salmi (as Seppo Aleksi Salmi), Jukka Eskola
Performed by Jeb Loy Nichols feat. Cold Diamond & Mink
Courtesy of Timmion Records
By arrangement with Light in the Attic Records & Distribution, LLC
Licensing courtesy of Light in the Attic Songs and Domino Publishing Company of America Inc."
tt0107290,/title/tt0107290/soundtracks/sn0579822,Las Gaviotas,"Written by Dolores Guadalupe Olivares (as Dolores Ayala Olivares)
Performed by The Madacy Mariachi Band
Courtesy of Madacy Music Group"
tt0364569,/title/tt0364569/soundtracks/sn0619629,Bring My Love,by Starsailor
tt0364569,/title/tt0364569/soundtracks/sn0619630,Winter,"from ""The Four Seasons""
Written by Antonio Vivaldi"
tt0364569,/title/tt0364569/soundtracks/sn0619631,Waltz,"from ""Masquerade""
by Aram Khachaturyan"
tt1320253,/title/tt1320253/soundtracks/sn0676786,Keep Your Hands to Yourself,"Written by Dan Baird (as Daniel Baird)
Performed by The Georgia Satellites (as Georgia Satellites)
Courtesy of Elektra Entertainment Group
By Arrangement with Warner Music Group Film & TV Licensing"
tt1320253,/title/tt1320253/soundtracks/sn0676787,Keep On Chooglin',"Written by John Fogerty (as John C. Fogerty)
Performed by Creedence Clearwater Revival
Courtesy of Concord Music Group, Inc."
tt1320253,/title/tt1320253/soundtracks/sn0676788,Mississippi Queen,"Written by Corky Laing (as Laurence Laing), Felix Pappalardi, David Rea and Leslie West (as Leslie A. Weinstein)
Performed by Mountain
Courtesy of Columbia Records
By Arrangement with Sony Music Licensing"
tt1320253,/title/tt1320253/soundtracks/sn0676789,Hacienda Grande,"Written by Michael Levine (as Michael Levine) (BMI)
Published by Grand Cypress Publishing (BMI)/Henning Music (BMI)
Courtesy of 5 Alarm Music"
tt1320253,/title/tt1320253/soundtracks/sn0676790,Castille,"Written by David Bradnum (ASCAP)
Published by Le Rouge Music, Ltd (ASCAP)
Master under license from Conexion Entertainment Group and Corelli-Jacobs Recording Inc"
tt1320253,/title/tt1320253/soundtracks/sn0676791,Born on the Bayou,"Written by John Fogerty (as John C. Fogerty)
Performed by Creedence Clearwater Revival
Courtesy of Concord Music Group, Inc."
tt1320253,/title/tt1320253/soundtracks/sn0676792,The Boys Are Back in Town,"Written by Phil Lynott (as Philip Parris Lynott)
Performed by Thin Lizzy
Courtesy of Thin Lizzy Productions Limited"
tt1320253,/title/tt1320253/soundtracks/sn2591970,Sinner's Prayer,Performed by Sully Erna
tt1320253,/title/tt1320253/soundtracks/sn2701188,Diamond Eyes (Boom-Lay Boom-Lay Boom),"Written by Brent Smith and Dave Bassett
Performed by Shinedown"
tt0110413,/title/tt0110413/soundtracks/sn0598001,Shape Of My Heart,"Written by Sting and Dominic Miller
Introduction by Dominic Miller
Performed by Sting
Courtesy of Magnetic Ltd. / A&M Records
by arrangement with PolyGram Special Projects"
tt0110413,/title/tt0110413/soundtracks/sn0794466,The Experience of Love,"Written by Éric Serra
Performed by Éric Serra"
tt0110413,/title/tt0110413/soundtracks/sn0598002,Venus As A Boy,"Performed by Björk
Written by Björk (as B. Gudmundsdottir)
Courtesy of One Little Indian / Mother Records
by arrangement with PolyGram Special Projects"
tt0110413,/title/tt0110413/soundtracks/sn0598003,I Like Myself,"from It's Always Fair Weather (1955)
Music by André Previn
Lyrics by Betty Comden and Adolph Green
Performed by Gene Kelly (uncredited)"
tt0110413,/title/tt0110413/soundtracks/sn0598004,Like a Virgin,"Written by Billy Steinberg and Tom Kelly
Performed by Natalie Portman (uncredited)"
tt0110413,/title/tt0110413/soundtracks/sn0598005,Happy Birthday,"Written by Mildred J. Hill and Patty S. Hill (as Patty Hill)
Performed by Natalie Portman (uncredited)"
tt0110413,/title/tt0110413/soundtracks/sn0598006,Singing in the Rain,"Written by Nacio Herb Brown (as Nacio Brown) and Arthur Freed
Performed by Natalie Portman (uncredited)"
tt0092099,/title/tt0092099/soundtracks/sn0701172,Danger Zone,"Written by Giorgio Moroder & Tom Whitlock
Performed by Kenny Loggins
Produced by Giorgio Moroder
Kenny Loggins courtesy of CBS Records"
tt0092099,/title/tt0092099/soundtracks/sn0701173,Lead Me On,"Written by Giorgio Moroder & Tom Whitlock
Performed by Teena Marie
Produced by Giorgio Moroder
Teena Marie courtesy of CBS Records"
tt0092099,/title/tt0092099/soundtracks/sn0701174,Hot Summer Nights,"Written by Michael Jay, Alan Roy Scott, and Roy Freeland
Performed by The Miami Sound Machine
Produced by Emilio Estefan Jr. and Giorgio Moroder
Miami Sound Machine courtesy of CBS Records"
tt0092099,/title/tt0092099/soundtracks/sn0701175,Heaven in Your Eyes,"Written by John William Dexter (as John Dexter), Paul Dean, Mike Reno, and Mae Moore
Performed by Loverboy
Produced by Paul Dean and John William Dexter (as John Dexter)
Loverboy courtesy of CBS Records"
tt0092099,/title/tt0092099/soundtracks/sn0701176,Top Gun Anthem,"Written by Harold Faltermeyer
Performed by Harold Faltermeyer & Steve Stevens
Produced by Harold Faltermeyer
Steve Stevens courtesy of Warner Bros. Records Inc."
tt0092099,/title/tt0092099/soundtracks/sn0701177,Mighty Wings,"Written by Harold Faltermeyer & Mark Spiro
Performed by Cheap Trick
Produced by Harold Faltermeyer
Cheap Trick courtesy of CBS Records"
tt0092099,/title/tt0092099/soundtracks/sn0701178,Playing with the Boys,"Written by Kenny Loggins, Ina Wolf, and Peter Wolf
Performed by Kenny Loggins
Produced by Péter Wolf
Kenny Loggins courtesy of CBS Records"
tt0092099,/title/tt0092099/soundtracks/sn0701179,Take My Breath Away,"Written by Giorgio Moroder & Tom Whitlock
Performed by Berlin
Produced by Giorgio Moroder
Berlin courtesy of Geffen Records and Phonogram B.V."
tt0092099,/title/tt0092099/soundtracks/sn0701180,Destination Unknown,"Written by Franne Golde, Jake Hooker, and Paul Fox
Performed by Marietta Waters
Produced by Harold Faltermeyer"
tt0092099,/title/tt0092099/soundtracks/sn0821819,Through the Fire,"Written by Giorgio Moroder and Tom Whitlock
Performed by Larry Greene"
tt0092099,/title/tt0092099/soundtracks/sn0701181,Radar Radio,"Written by Giorgio Moroder & Tom Whitlock
Performed by Giorgio Moroder featuring Joe Pizzulo
Produced by Giorgio Moroder"
tt0092099,/title/tt0092099/soundtracks/sn0701182,Great Balls of Fire,"Written by Jack Hammer & Otis Blackwell
Performed by Anthony Edwards, Meg Ryan, Tom Cruise, and Kelly McGillis (uncredited)"
tt0092099,/title/tt0092099/soundtracks/sn0701183,(Sittin' On) The Dock Of The Bay,"Written by Otis Redding & Steve Cropper
Performed by Otis Redding
Courtesy of Atlantic Recording Corporation
By Arrangement with Warner Special Products"
tt0092099,/title/tt0092099/soundtracks/sn0701184,You've Lost That Lovin' Feeling,"Written by Barry Mann, Cynthia Weil, and Phil Spector
Performed by The Righteous Brothers
Courtesy of PolyGram Special Projects, a division of PolyGram Records, Inc."
tt0092099,/title/tt0092099/soundtracks/sn0701185,You've Lost That Lovin' Feeling,"(uncredited)
Written by Barry Mann, Cynthia Weil, and Phil Spector
Performed by Tom Cruise, Anthony Edwards, Clarence Gilyard Jr., and Barry Tubb"
tt7985704,/title/tt7985704/soundtracks/sn2689859,Raindrops Keep Fallin' on My Head,"Written by Burt Bacharach and Hal David
Performed by B.J. Thomas"
tt7985704,/title/tt7985704/soundtracks/sn2689860,Sept Heures du Matin,"Music by Jacqueline Taïeb
Lyrics by Jacqueline Taïeb
Performed by Jacqueline Taïeb"
tt15326988,/title/tt15326988/soundtracks/sn2705617,Feel It Still,"Written by Eric Howk, Robert Bateman, Zachary Scott Carothers (as Zachary Carothers), Jason Sechrist, Georgia Dobbins, William Garrett, Freddie Gorman, Zoe Manville, John Baldwin Gourley (as John Gourley), John Hill, Brian Holland, Kyle O'Quin, Asa Taccone
Performed by Portugal. The Man
Courtesy of Atlantic Recording Corp.
By arrangement with Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705618,Love Is Everywhere (Beware),"Written by Jeff Tweedy
Performed by Wilco
Courtesy of DBPM Records Inc.
By arrangement with ADA Sync, a division of Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705619,Heart of Glass,"Written by Debbie Harry (as Deborah Harry), Chris Stein"
tt15326988,/title/tt15326988/soundtracks/sn2705620,Like Sugar,"Written by Chaka Khan, Switch (as David Taylor), Johnny Flippin, Sarah Ruba, Bill Curtis
Performed by Chaka Khan
Courtesy of Chaka Khan under license from Universal Music Enterprises"
tt15326988,/title/tt15326988/soundtracks/sn2705621,Sound & Color,"Written by Brittany Howard, Heath Fogg, Steve Johnson (as Steven Johnson), Zac Cockrell (as Zachary Cockrell)
Performed by Alabama Shakes
Courtesy of ATO Records"
tt15326988,/title/tt15326988/soundtracks/sn2705622,20th Century Boy,Written by Marc Bolan
tt15326988,/title/tt15326988/soundtracks/sn2705623,Last Night,"Written by Tom Petty, Jeff Lynne, George Harrison, Roy Orbison, Bob Dylan
Performed by The Traveling Wilburys
Courtesy of T. Wilbury Limited
Under exclusive license to Concord Music Group, Inc."
tt15326988,/title/tt15326988/soundtracks/sn2705624,Pretty Please,"Written by Dua Lipa, Ian Kirkpatrick, Julia Michaels, Caroline Ailin
Performed by Dua Lipa
Courtesy of Warner Music UK Ltd
By arrangement with Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705625,My Sharona,"Written by Berton Averre, Doug Fieger
Performed by The Knack
Courtesy of Reach Music, Inc."
tt15326988,/title/tt15326988/soundtracks/sn2705626,There's No Other Way,"Written by Alex James (as Steven Alexander James), Damon Albarn, Dave Rowntree (as David Rowntree), Graham Coxon (as Graham Leslie Coxon)
Performed by Blur
Courtesy of Parlophone Records Ltd
By arrangement with Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705627,Every Time,"Written by Sertac Sonmez Nidai
Courtesy of APM Music"
tt15326988,/title/tt15326988/soundtracks/sn2705628,Danger Global Warming (Recycled by Trentemøller),"Written and Performed by The Blacksmoke Organisation featuring Hugh Cornwell
Courtesy of The Dangel Global Warming Project"
tt15326988,/title/tt15326988/soundtracks/sn2705629,Are You Gonna Be My Girl,"Written by Nic Cester (as Nicholas John Cester), Cameron Muncey (as Cameron Thane Muncey)
Performed by Jet
Courtesy of Elektra Entertainment Group
By arrangement with Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705630,Taxman,"Written by George Harrison
Performed by The Beatles
Courtesy of Calderstone Productions Limited
Under license from Universal Music Enterprises"
tt15326988,/title/tt15326988/soundtracks/sn2705631,Uptown Funk,"Written by Jeff Bhasker, Mark Ronson, Charlie Wilson (as Charles K Wilson), Devon Christopher Gallaspy (as Devon Gallaspy), Lonnie Simmons, Trinidad James (as Nicholas Williams), Bruno Mars (as Peter Gene Hernandez), Philip Lawrence, Robert Wilson (as Robert Lynn Wilson), Ronnie Wilson (as Ronnie James Wilson), Rudy Taylor
Performed by Mark Ronson featuring Bruno Mars
Courtesy of Sony Music Entertainment (UK) Ltd.
By arrangement with Sony Music Entertainment
Bruno Mars appears courtesy of Atlantic Recording Corp.
By arrangement with Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705632,Baby,"Written by Charli XCX (as Charlotte Aitchison), Jeremiah Raisen, Justin Raisen
Performed by Charli XCX
Courtesy of Warner Records UK Limited/Atlantic Recording Corp.
By arrangement with Warner Music Group Film & TV Licensing"
tt15326988,/title/tt15326988/soundtracks/sn2705633,Love Again,"Written by Dua Lipa, Chelcee Grimes (as Chelcee Maria Grimes), Clarence Coffee Jr. (as Clarence Bernard Coffee), Irving Wallman, Bing Crosby, Max Wartell, Stephen Kozmeniuk (as Stephen Noel Kozmeniuk)
Performed by Dua Lipa
Courtesy of Warner Music UK Ltd
By arrangement with Warner Music Group Film & TV Licensing"
tt0167260,/title/tt0167260/soundtracks/sn0684413,Into the West,"Words and Music by Howard Shore, Fran Walsh, and Annie Lennox
Performed by Annie Lennox
Annie Lennox appears courtesy of BMG Ariola Munchen GmbH"
tt0167260,/title/tt0167260/soundtracks/sn0684414,The Green Dragon,"Music by David Donaldson, David Long, Steve Roche (as Stephen Roche), and Janet Roddick
Lyrics by Philippa Boyens
Performed by Billy Boyd and Dominic Monaghan
Courtesy of Mana Music"
tt0167260,/title/tt0167260/soundtracks/sn0684415,The Edge of Night,"Music by Billy Boyd
Lyrics by J.R.R. Tolkien
Performed by Billy Boyd
Adapted by Philippa Boyens
Orchestration by Howard Shore"
tt0167260,/title/tt0167260/soundtracks/sn0684416,Aragorn's Coronation,"Music by Viggo Mortensen
Lyrics by J.R.R. Tolkien
Performed by Viggo Mortensen"
tt0167260,/title/tt0167260/soundtracks/sn1656467,The House of Healing,"(The Lord of The Rings: The Return of the King - The Extended Edition)
Music by Howard Shore
Performed by Liv Tyler"
tt0167260,/title/tt0167260/soundtracks/sn1413221,A Shadow Lies Between Us,"(uncredited)
Music by Howard Shore
Lyrics by J.R.R. Tolkien
Performed by Liv Tyler"
tt6334354,/title/tt6334354/soundtracks/sn2387857,Folsom Prison Blues,"Written by Johnny Cash (as John R. Cash)
Performed by Johnny Cash
Courtesy of Columbia Nashville
By arrangement with Sony Music Entertainment"
tt6334354,/title/tt6334354/soundtracks/sn2387858,People Who Died,"Written by Jim Carroll, Stephen Linsley, Brian Linsley, Wayne Woods and Terrell Winn
Performed by The Jim Carroll Band
Courtesy of Fat Possum Records"
tt6334354,/title/tt6334354/soundtracks/sn2387859,Sucker's Prayer,"Written by Colin Meloy
Performed by The Decemberists
Courtesy of Capitol Records
Under license from Universal Music Enterprises"
tt6334354,/title/tt6334354/soundtracks/sn2391280,Samba Na Sola,"Written by Alec (as Alec Edmond Haiat) and Céu (as Maria Do Céu Whitaker Pocas)
Performed by Céu
Courtesy of Six Degrees Records and Urban Jungle Records
By arrangement with The Orchard"
tt6334354,/title/tt6334354/soundtracks/sn2391281,Adagio (Concierto de Aranjuez for Guitar and Orchestra),"Written by Joaquin Rodrigo
Performed by Pepe Romero, Neville Marriner (as Sir Neville Marriner), The Academy of St. Martin-in-the-Fields (as Academy of St. Martin in the Fields), Barry Davis
Courtesy of Decca Music Group Limited
Under license from Universal Music Enterprises"
tt6334354,/title/tt6334354/soundtracks/sn2387860,Whistle for the Choir,"Written by Jon Fratelli (as John Lawler)
Performed by The Fratellis
Courtesy of Island Records Ltd.
Under license from Universal Music Enterprises"
tt6334354,/title/tt6334354/soundtracks/sn2387861,Point of Know Return,"Written by Phil Ehart, Robby Steinhardt (as Robert Steinhardt) and Steve Walsh
Performed by Kansas
Courtesy of Epic Records
By arrangement with Sony Music Entertainment"
tt6334354,/title/tt6334354/soundtracks/sn2391282,Sola,"Written by Jessie Reyez, Claudia Brant (as Claudia Menkarski) and Timothy Suby
Performed by Jessie Reyez
Courtesy of Island Records
Under license from Universal Music Enterprises"
tt6334354,/title/tt6334354/soundtracks/sn2391283,Can't Sleep,"Written by K.Flay (as Kristine Flaherty), Lincoln Jesser and David Singer-Vine
Performed by K.Flay
Courtesy of Bummer Picnic Records"
tt6334354,/title/tt6334354/soundtracks/sn2391284,Quem Tem Joga,"Written by Gloria Groove (as Daniel Garcia Felicione Napoleao), Emicida (as Leandro Roque De Oliveira), Carlos Eduardo Alves Da Rocha, Karol Conká (as Karoline dos Santos de Oliveira) and Drik Barbosa (as Adriana Barbosa De Souza)
Performed by Drik Barbosa featuring Gloria Groove and Karol Conká
Courtesy of Laboratório Fantasma
Karol Conka appears courtesy of Sony Music Entertainment"
tt6334354,/title/tt6334354/soundtracks/sn2391285,Meu Tambor,"Written by Marcelo D2 (as Marcelo Maldonado Peixoto)
Performed by Marcelo D2 (as Marcelo D2) featuring Zuzuka Poderosa
Courtesy of EMI Records Brasil Ltda
Under license from Universal Music Enterprises"
tt6334354,/title/tt6334354/soundtracks/sn2391286,Rain,"Written by Jordan Benjamin, Boonn, Jessie Reyez and Chester Krupa Carbone
Performed by Jordan Benjamin (as grandson) & Jessie Reyez
Courtesy of Fueled by Ramen/Elektra Music Group
By arrangement with Warner Music Group Film & TV Licensing
Jessie Reyez appears courtesy of FMLY Inc. & Island Records, a division of UMG Recordings Inc."
tt6334354,/title/tt6334354/soundtracks/sn2387862,I Ain't Got Nobody,Written by Roger Graham and Spencer Williams
tt6334354,/title/tt6334354/soundtracks/sn2387863,Just a Gigolo (I Ain't Got Nobody),"""Just a Gigolo"" written by Leonello Casucci, Julius Brammer and Irving Caesar
""I Ain't Got Nobody"" written by Roger Graham and Spencer Williams
Performed by Louis Prima
Courtesy of Capitol Records
Under license from Universal Music Enterprises"
tt6334354,/title/tt6334354/soundtracks/sn2387864,Hey,"Written by Frank Black (as Black Francis)
Performed by Pixies
Courtesy of 4AD
By arrangement with Beggars Group Media Limited"
