id,soundtracks_id,soundtracks_name,soundtracks_comment
tt6791350,/title/tt6791350/soundtracks/sn2710690,San Francisco,"Written by David Appelbaum, Colin Dieden, Matthew Di Panni (as Matthew Dipanni), Katie-Jayne Earl (as Kathryn Earl), Josh Hogan (as Joshua Hogan), Michael Vincze, Christian Hand, and Spencer Gongwer
Performed by The Mowgli's
Courtesy of Photo Finish / Republic Records
Under license from Universal Music Enterprises"
tt6791350,/title/tt6791350/soundtracks/sn2710691,Poor Girl,"Written by Exene Cervenka and John Doe
Performed by X
Courtesy of Elektra Entertainment Group
By arrangement with Warner Music Group Films & TV Licensing
Courtesy of Hi Records
By arrangement with Fat Possum Records"
tt6791350,/title/tt6791350/soundtracks/sn2710692,This Is The Day,"Written by Matt Johnson
Performed by The The
Courtesy of Sony Music Entertainment (UK) Ltd.
By arrangement with Sony Music Entertainment"
tt6791350,/title/tt6791350/soundtracks/sn2710693,No Sleep Till Brooklyn,"Written by Beastie Boys and Rick Rubin
Performed by Beastie Boys
Courtesy of Def Jam Recordings
Under license from Universal Music Enterprises"
tt6791350,/title/tt6791350/soundtracks/sn2710694,Dog Days Are Over,"Written by Florence Welch and Isabella Summers
Performed by Florence and the Machine (as Florence + The Machine)
Courtesy of Island Records Ltd. / Republic Records
Under license from Universal Music Enterprises"
tt6791350,/title/tt6791350/soundtracks/sn2710695,Come And Get Your Love,"Written by Lolly Vegas
Performed by Redbone
Courtesy of Epic Records
By arrangement with Sony Music Entertainment"
tt6791350,/title/tt6791350/soundtracks/sn2710696,I Will Dare,"Written by Paul Westerberg
Performed by The Replacements
Courtesy of Rykodisc
By arrangement with Warner Music Group Film & TV Licensing"
tt6791350,/title/tt6791350/soundtracks/sn2710697,Badlands,"Written and Performed by Bruce Springsteen
Courtesy of Columbia Records
By arrangement with Sony Music Entertainment"
tt1462764,/title/tt1462764/soundtracks/sn2724637,Lili Marleen,Written by Hans Leip and Norbert Schultze
tt1462764,/title/tt1462764/soundtracks/sn2724638,Magical Mystery Tour,"Written by John Lennon and Paul McCartney
Performed by The Beatles
Courtesy of Calderstone Productions Limited (a division of Universal Music Group) and Apple Corps Limited
Under license from Universal Music Enterprises"
tt1462764,/title/tt1462764/soundtracks/sn2724639,Space Oddity,"Written and Performed by David Bowie
Courtesy of RZO Music"
tt1462764,/title/tt1462764/soundtracks/sn2724640,The Girl from Ipanema,"Written by Antonio Carlos Jobim, Vinicius de Moraes and Norman Gimbel
Performed by Stan Getz and João Gilberto featuring Astrud Gilberto
Courtesy of The Verve Music Group
Under license from Universal Music Enterprises"
tt1462764,/title/tt1462764/soundtracks/sn2724641,Pulse of the City,Written by William Ross
tt1462764,/title/tt1462764/soundtracks/sn2724642,Fly Me to the Moon,"Written by Bart Howard
Performed by Tom Jones
Courtesy of Chrysalis Copyrights Ltd
Under license from BMG Rights Management (US) Llc"
tt1462764,/title/tt1462764/soundtracks/sn2724643,Chombo Meringue,"Written by Raymond Celini and Michel Nerplat
Performed by Les Aiglons de Basse Terre
Courtesy of Soundway Records"
tt1462764,/title/tt1462764/soundtracks/sn2724644,La Fogaraccia,"Written by Nino Rota
Performed by Nino Rota
Courtesy of Creazioni Artistiche Musicali C.A.M. Srl and Decca Music Group Ltd.
Under license from Universal Music Enterprises"
tt1462764,/title/tt1462764/soundtracks/sn2724645,"I Scream, You Scream, We All Scream for Ice Cream","Written by Howard Johnson, Robert King and Billy Moll"
tt1160419,/title/tt1160419/soundtracks/sn2375724,Tooth of Shai Hulud,"Performed by Czarina Russell
Written and Produced by Theo Green"
tt1160419,/title/tt1160419/soundtracks/sn2464100,Bagpipe Army,Written by Hans Zimmer and Omer Benyamin
tt1160419,/title/tt1160419/soundtracks/sn2464102,Sardaukar Chant,Written by Hans Zimmer and Michael Geiger
tt1160419,/title/tt1160419/soundtracks/sn2464103,Healing Baron,Written and Performed by Clint Bennett
tt1160419,/title/tt1160419/soundtracks/sn2464104,Herbert,Written by Hans Zimmer and Klaus Schulze
tt0816692,/title/tt0816692/soundtracks/sn1230765,Do Not Go Gentle Into that Good Night,"(uncredited)
Written by Dylan Thomas"
tt0439572,/title/tt0439572/soundtracks/sn2724243,If You Leave Me Now,"Written by Peter Cetera
Performed by Chicago
Licensed courtesy of Warner Music UK Ltd"
tt0439572,/title/tt0439572/soundtracks/sn2724244,Bad Fun,"Written by Ian Astbury and Billy Duffy (as William Duffy)
Performed by The Cult
Licensed courtesy of Beggars Group Media"
tt0439572,/title/tt0439572/soundtracks/sn2724245,The Girl (Wonder Woman Theme),Written by Hans Zimmer
tt0439572,/title/tt0439572/soundtracks/sn2724246,Pedro Navaja,"Written by Rubén Blades
Performed by Natalie Fernandez
Licensed courtesy of Indart Music"
tt0439572,/title/tt0439572/soundtracks/sn2724247,Piensa En Mí,"Written by Agustín Lara and Maria Teresa Lara (as Maria Lara)
Performed by Natalia Lafourcade
Licensed by Sony Music Entertainment UK Limited"
tt0439572,/title/tt0439572/soundtracks/sn2724248,Alright,"Written by Gaz Coombes, Danny Goffey and Mick Quinn
Performed by Supergrass
Licensed courtesy of BMG Rights Management"
tt0439572,/title/tt0439572/soundtracks/sn2724249,Albert's Bop,Written and Performed by Rudy Mancuso
tt0439572,/title/tt0439572/soundtracks/sn2724250,Great Balls of Fire,Written by Otis Blackwell and Jack Hammer
tt0439572,/title/tt0439572/soundtracks/sn2724251,25 or 6 to 4,"Written by Robert Lamm
Performed by Chicago
Licensed courtesy of Warner Music UK Ltd"
tt0439572,/title/tt0439572/soundtracks/sn2724252,Batman Theme (Main Title),"From Batman (1989)
Written by Danny Elfman"
tt0439572,/title/tt0439572/soundtracks/sn2724253,Barbie Girl,"Written by René Dif, Claus Norreen, Lene Nystrøm, Søren Rasted, Karsten Dahlgaard and Johnny Jam (as Johnny Mosegaard Pedersen)"
tt0439572,/title/tt0439572/soundtracks/sn2724254,Salute Your Solution,"Written by Jack White and Brendan Benson
Performed by The Raconteurs
Licensed courtesy of Third Man Records"
tt0439572,/title/tt0439572/soundtracks/sn2730047,Theme from Superman (Main Title),"From Superman (1978)
Written by John Williams"
tt0439572,/title/tt0439572/soundtracks/sn2724256,Si Tú Supieras Compañero,"Written by Rosalía (as Rosalía Vila Tobella), Nicolás Callejón López Alcalá, Rafael de León (as Rafael de León y Arias de Saavedra), Raül Fernandez Miró and Manuel L. Quiroga (as Manuel López-Quiroga Miquel)
Performed by Rosalía (as ROSALÍA)
Courtesy of Universal Music Spain S.L.
Under licence from Universal Music Operations Ltd"
tt0439572,/title/tt0439572/soundtracks/sn2724257,This Too Shall Pass,"Written by Damian Kulash (as Damian Kulash Jr.) and Timothy Nordwind
Performed by OK Go
Licensed courtesy of Paracadute"
tt0439572,/title/tt0439572/soundtracks/sn2724258,The Comfy Couch,"Written by Matthew Vertucci
Performed by Jason's Basement"
tt0439572,/title/tt0439572/soundtracks/sn2724259,I'm a Sailor,"Written by Ryan Strohmeier
Performed by Jason Momoa"
tt0439572,/title/tt0439572/soundtracks/sn2737537,Happy Birthday,"(uncredited)
Written by Mildred J. Hill and Patty S. Hill
[Snippet used, when the Flash first travels through his timeline]"
tt5433140,/title/tt5433140/soundtracks/sn2720636,9 in My Hand (Fast X Remix),"Written by Key Glock (as Markeyvius Cathey), Kordhell
Performed by Kordhell & Key Glock
Produced by Kordhell
Kordhell appears courtesy of Artist Partner Group, Inc./Black 17 Media
Key Glock appears courtesy of Paper Route Empire"
tt5433140,/title/tt5433140/soundtracks/sn2720637,My City,"Written by Corbyn Besson, Kane Brown, Jonny Capeci, 24KGoldn (as Golden Landis Von Jones), Jussifer (as Jussi Ilmari Karvinen), Jonah Marais, Michael Pollack, Daniel Seavey, Jacob Torrey, Cirkut (as Henry Walter), G Herbo (as Herbert Randall Wright III)
Performed by 24KGoldn, Kane Brown & G Herbo
Produced by Cirkut
Co-Produced by Jussifer
24KGoldn appears courtesy of Records Label, LLC/Columbia Records
Kane Brown appears courtesy of Sony Music Nashville
G Herbo appears courtesy of Machine Entertainment Group"
tt5433140,/title/tt5433140/soundtracks/sn2720638,Countin' on You,"Written by Zakhi Jermaine Lamb-McCray, Fridayy (as Francis LeBlanc), Rio Leyva, Daniel Majic, Lil Tjay (as Tione Merritt)
Performed by Lil Tjay, Fridayy & Khi Infinite
Produced by Daniel Majic (as Danny Majic), Rio Leyva
Lil Tjay appears courtesy of Columbia Records
Fridayy appears courtesy of Lost in Melody, LLC/Def Jam Recordings
Khi Infinite appears courtesy of Artist Partner Group, Inc./Khi Infinite, LLC"
tt5433140,/title/tt5433140/soundtracks/sn2720639,See You Again,"Written by Andrew Cedar, Phoebe Cockburn, DJ Frank E (as Justin Franks), Joshua Hardy, Dann Hume, Charlie Puth, Wiz Khalifa (as Cameron Thomaz)"
tt5433140,/title/tt5433140/soundtracks/sn2720640,Angel,"Written by James Abrahart, Kinetics (as Jeremy Dussolliet), Jackson Foote, Tylon Freeman, Kodak Black (as Bill Kapri), Jaucquez Lowe, Mark Nilan Jr., Daniel Majic, NLE Choppa (as Bryson Potts), Johnny Simpson
Performed by Kodak Black & NLE Choppa feat. Jimin of BTS, Jvke (as JVKE) & Muni Long
Produced by Daniel Majic (as Danny Majic), Mark Nilan Jr.
Kodak Black appears courtesy of Atlantic Recording Corporation
NLE Choppa appears courtesy of Warner Records
Jimin appears courtesy of BigHit Music
Muni Long appears courtesy of Supergiant Records, LLC/Def Jam Recordings"
tt5433140,/title/tt5433140/soundtracks/sn2720641,Bando (Fast X Remix),"Written by Anna Pepe, Martin Purcell
Performed by Anna Pepe (as Anna) feat. Madman & Gemitaiz
Additional Production by Hybrid
Courtesy of Universal Music Italia Srl
Under license from Universal Music Enterprises"
tt5433140,/title/tt5433140/soundtracks/sn2720642,O Sole Mio,"Written by Eduardo Di Capua, Giovanni Capurro, Alfredo Mazzucchi"
tt5433140,/title/tt5433140/soundtracks/sn2720643,In Nome del Padre,"Written by Victoria De Angelis, Damiano David (as David Damiano), Thomas Raggi, Ethan Torchio
Performed by Måneskin
Courtesy of Sony Music Entertainment Italy S.p.a.
By arrangement with Sony Music Entertainment"
tt5433140,/title/tt5433140/soundtracks/sn2720644,Won't Back Down,"Written by Jakke Erixson, YoungBoy Never Broke Again (as Kentrell Gaulden), Yonatan Goldstein, Connor McDonough, Riley McDonough
Performed by YoungBoy Never Broke Again, Dermot Kennedy & Bailey Zimmerman
Produced by Yonatan Goldstein (as Johnny Goldstein)
Orchestral Arrangement by Brian Tyler
Youngboy Never Broke Again appears courtesy of Never Broke Again and Motown Records
Dermot Kennedy appears courtesy of Riggins Recording/Island Records/Interscope Records
Bailey Zimmerman appears courtesy of Warner Music Nashville/Elektra Records"
tt5433140,/title/tt5433140/soundtracks/sn2720645,In This Situation,"Written by Genai Canale, Jim Cushnie, David Ferreria, Richard Ferreria, Dennis Leipert, Bill Meadows
Performed by Mealticket
Courtesy of Pork and Beans Records"
tt5433140,/title/tt5433140/soundtracks/sn2720646,Good Vibrations,"Written by Dan Hartman, Amir Shakir, Donnie Wahlberg (as Donald Wahlberg), Mark Wahlberg
Performed by Marky Mark and the Funky Bunch feat. Loleatta Holloway
Courtesy of Interscope Records
Under license from Universal Music Enterprises"
tt5433140,/title/tt5433140/soundtracks/sn2720647,Furious,"Written by Joyryde (as John William Albert Ford), BIA (as Bianca Landrau)
Performed by BIA
Produced by Joyryde
Bia appears courtesy of Epic Records"
tt5433140,/title/tt5433140/soundtracks/sn2720648,Toretto,"Written by J Balvin (as Jose Alvaro Osorio Balvin), Andy Bauza, Pablo C. Fuentes, Lenin Palacios (as Lenin Yorney Palacios Machado), DJ Luian (as Luian Malave), Joshua Omar Medina, Joseph Negron-Velez, Luis O'Neill (as Luis A. O'Neill), Edgar Semper, Xavier Semper
Performed by J Balvin
Produced by Lexus (as Lexuz), DJ Luian & Mambo Kingz
J Balvin appears courtesy of Universal Music Latino"
tt5433140,/title/tt5433140/soundtracks/sn2720649,Te Cura,"Written by Maria Becerra, Josh Berrios, Kat Dahlia, Gale (as Carolina Isabel 'Gale'), DallasK (as Dallas Koehlke), Xavier Rosero
Performed by Maria Becerra
Producer by DallasK, Josh Berrios
Maria Becerra appears courtesy of 300 Entertainment LLC"
tt5433140,/title/tt5433140/soundtracks/sn2720650,Gasolina (Safari Riot Remix),"Written by Eddie Avila, Daddy Yankee
Performed by Daddy Yankee feat. Myke Towers
Courtesy of Gasolina Recording Co. & Ma Rights Capital, LLC
By arrangement with Cinq Music Group, LLC
Myke Towers appears courtesy of One World International LLC and Warner Music Latina Inc."
tt5433140,/title/tt5433140/soundtracks/sn2720651,Sigue La Fiesta,"Written by Dalex (as Pedro David Daleccio), Jakke Erixson, Yonatan Goldstein, Santa Fe Klan (as Angel Jair Quezada Jasso), Justin Quiles, Simón Restrepo
Performed by Dalex, Justin Quiles & Santa Fe Klan
Produced by Yonatan Goldstein (as Johnny Goldstein)
Dalex appears courtesy of Rich Music Inc
Justin Quiles appears courtesy of Warner Music Latina Inc."
tt5433140,/title/tt5433140/soundtracks/sn2720652,Vai Sentando,"Written by Mohamed Echchatibi, Duki (as Mauro Ezequiel Lombardo), King Doudou (as Hugo Passaquin), Skrillex, Ludmilla (as Ludmila Oliveira Da Silva)
Performed by Skrillex feat. Ludmilla, King Doudou & Duki
Produced by Skrillex, King Doudou
Skrillex appears courtesy of OWSLA/Atlantic Recording Corporation
Ludmilla appears courtesy of Warner Music Brasil Ltda.
King Doudou appears courtesy of Deke Soto Music Group
Duki appears courtesy of Dale Play Records/SSJ Records"
tt5433140,/title/tt5433140/soundtracks/sn2720653,Passin' Me By,"Written by Steve Boone, Slim Kid 3 (as Trevant Hardson), J. Swift (as John Martinez), Booty Brown (as Romye Robinson), John Sebastian, Mark Sebastian, Fatlip (as Derrick Stewart), Imani (as Emandu Wilcox)
Performed by The Pharcyde
Courtesy of Craft Recordings, a Division of Concord"
tt5433140,/title/tt5433140/soundtracks/sn2720654,Give It Up,"Written by Sean De Vore (as Sean DeVore), Al Bell (as Alvertis Isbell), Chuck D (as Carlton Ridenhour), Gary G-Wiz (as Gary Rinaldo), Marvell Thomas
Performed by Public Enemy
Courtesy of Slam Jamz LLC"
tt5433140,/title/tt5433140/soundtracks/sn2720655,Crazy (Safari Riot Remix),"Written by Kal Banx, Doechii (as Jaylah Hickmon)
Performed by Doechii
Courtesy of Top Dawg Entertainment/Capitol Records
Under license from Universal Music Enterprises"
tt5433140,/title/tt5433140/soundtracks/sn2720656,"Swan Lake, Op. 20",Written by Pyotr Ilyich Tchaikovsky
tt5433140,/title/tt5433140/soundtracks/sn2720657,Happy Trails,"Written by Dale Evans
Performed by Dale Evans, Roy Rogers
Courtesy of Grand Ole Opry Archives"
tt5433140,/title/tt5433140/soundtracks/sn2720658,Spinnin',"Written by Lil Durk (as Durk Banks), Cristion D'or, Demario Driver, Tobias Fagerström, Elias Iatrou, Ryder Johnson, Turrell Sims, Taz Taylor (as Danny Snodgrass Jr.), EST Gee (as George Stone III)
Performed by Lil Durk feat. EST Gee
Produced by E-Trou, Ryder Johnson, Humblebee, Taz Taylor
Lil Durk appears courtesy of Alamo Records
EST Gee appears courtesy of CMG/Warlike/Interscope Records"
tt5433140,/title/tt5433140/soundtracks/sn2720659,Let's Ride (Trailer Anthem),"Written by Sean 'Diddy' Combs (as Sean Combs), David Grear, Ty Dolla $ign (as Tyrone Griffin Jr.), Krayzie Bone (as Anthony Henderson), Layzie Bone (as Steven Howse), YG (as Keenon Jackson), Stevie J (as Steven Jordan), Daniel Majic, Bizzy Bone (as Bryon McCane), John Miller Jr., Kevin Price, Squat Beats (as Julius Rivera), Chase Rose, Fashxn (as Christopher Terrell-Fumbanks), The Notorious B.I.G. (as Christopher Wallace)
Performed by YG, The Notorious B.I.G. feat. Lambo4oe, Ty Dolla $ign & Bone Thugs-N-Harmony
YG appears courtesy of 4Hunnid Records/Artist Partner Group, Inc.
Lambo4oe appears courtesy of Money Ova Everthang Records, LLC/Artist Partner Group, Inc.
The Notorious B.I.G., Bone Thugs-n-Harmony & Ty Dolla $ign appear courtesy of Atlantic Recording Corporation
Contains the sample of ""Notorious Thugs""
Performed by The Notorious B.I.G. feat. Bone Thugs-N-Harmony
Courtesy of Atlantic Recording Corporation
By arrangement with Warner Music Group Film & TV Licensing"
tt5433140,/title/tt5433140/soundtracks/sn2720660,Nothing Else Matters,"Written by Cate Downey, Mark Nilan Jr.
Performed by Jessie Murph
Produced by Mark Nilan Jr.
Jessie Murph appears courtesy of Columbia Records"
tt15153532,/title/tt15153532/soundtracks/sn2739141,Follow You,"Written by David Sarazen, Nick Sarazen (as Nicholas Sarazen)
Performed by Dave Sarazen
Produced by Nick Sarazen (as Nicholas Sarazen)"
tt15153532,/title/tt15153532/soundtracks/sn2739142,Shine on Me,"Written by Dan Auerbach, David Ferguson, Pat McLaughlin
Performed by Dan Auerbach
Courtesy of Nonesuch Records
By arrangement with Warner Music Group Film & TV Licensing"
tt15153532,/title/tt15153532/soundtracks/sn2739143,Get Wild,"Written by Zachary Burgett, Ohana Bam (as Brenton Smith)
Performed by Prismo feat. Ohana Bam
Courtesy of Artist Partner Group"
tt15153532,/title/tt15153532/soundtracks/sn2739144,Check Yo Self,"Written by Clifton 'Jiggs' Chase (as Clifton Chase), Duke Bootee (as Edward Fletcher), Melle Mel (as Melvin Glover), Ice Cube (as O'Shea Jackson), Sylvia Robinson
Performed by Ice Cube
Courtesy of Capitol Records
Under license from Universal Music Enterprises"
tt15153532,/title/tt15153532/soundtracks/sn2739145,A-O-K,"Written by Brian Brundage, Tai Verdes (as Tyler Colon), Adam Friedman, Martijn Konijnenburg
Performed by Tai Verdes
Courtesy of Arista Records
By arrangement with Sony Music Entertainment"
tt15153532,/title/tt15153532/soundtracks/sn2739146,Flat Beat,"Written by Quentin Dupieux
Performed by Quentin Dupieux (as Mr. Oizo)
Courtesy of F Communications/[PIAS]"
tt15153532,/title/tt15153532/soundtracks/sn2739150,On Top of the World,"Written & Performed by Stephen Day
Courtesy of Stephen Day"
tt15153532,/title/tt15153532/soundtracks/sn2739147,London Bridge,"Written by Emilio Castillo, Fergie (as Stacy Ferguson), David Garibaldi (as John Garibaldi), Sean Garrett, Michael Harnett, Polow Da Don (as Jamal Jones), Stephen Kupka
Performed by Fergie
Courtesy of Interscope Records
Under license from Universal Music Enterprises"
tt15153532,/title/tt15153532/soundtracks/sn2739148,Wrecking Ball,"Written by Dr. Luke (as Lukasz Gottwald), Kiyanu Kim (as David Kim), MoZella (as Maureen McDonald), Stephan Moccio, Cirkut (as Henry Russell), Sacha Skarbek
Performed by Miley Cyrus
Courtesy of RCA Records
By arrangement with Sony Music Entertainment"
tt15153532,/title/tt15153532/soundtracks/sn2739149,Gz and Hustlas,"Written by Daz Dillinger (as Delmar Arnaud), Don Blackman, Snoop Dogg (as Calvin Broadus)
Performed by Snoop Dogg feat. Nanci Fletcher (as Nancy Fletcher)
Courtesy of Death Row Records"
tt6718170,/title/tt6718170/soundtracks/sn2702484,Battle Without Honor or Humanity,"Written and Performed by Tomoyasu Hotei
Courtesy of EMI Music Japan
Under license from Universal Music Enterprises"
tt6718170,/title/tt6718170/soundtracks/sn2702485,Mario Brothers Rap,"Written by Shuki Levy, Haim Saban
Vocals Performed by Ali Dee
Produced by Ali Dee & Anthony Mirabella"
tt6718170,/title/tt6718170/soundtracks/sn2702486,No Sleep Till Brooklyn,"Written by Mike D (as Michael Diamond), Adam Horovitz, Rick Rubin, and Adam Yauch
Performed by Beastie Boys
Courtesy of Def Jam Recordings
Under license from Universal Music Enterprises"
tt6718170,/title/tt6718170/soundtracks/sn2702487,L'Amour Est Un Oiseau Rebelle (Habanera),"from ""Carmen""
Written by Georges Bizet, Henri Meilhac, and Ludovic Halévy (as Ludovic Halevy)
Performed by Anita Rachvelishvili with Giacomo Sagripanti and Orchestra Sinfonica Nazionale della Rai (as Orchesta Sinfonica Nazionale Della Rai)
Courtesy of Sony Classical
By arrangement with Sony Music Entertainment"
tt6718170,/title/tt6718170/soundtracks/sn2700096,Holding Out for a Hero,"Written by Dean Pitchford and Jim Steinman
Performed by Bonnie Tyler
Additional Production by Harvey Mason Jr.
Courtesy of Cleopatra Records"
tt6718170,/title/tt6718170/soundtracks/sn2702489,Attack! Fury Bowser,"from Super Mario 3D World + Bowser's Fury (2021)
Written by Daisuke Matsuoka (uncredited) and/or James Phillipsen (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2701139,Peaches,"Written by Jack Black, Aaron Horvath, Michael Jelenic, Eric Osmond, and John Spiker
Performed by Jack Black"
tt6718170,/title/tt6718170/soundtracks/sn2700097,Take on Me,"Written by Magne Furuholmen, Morten Harket, and Pål Waaktaar
Performed by a-ha
Courtesy of Warner Records
By arrangement with Warner Music Group Film & TV Licensing"
tt6718170,/title/tt6718170/soundtracks/sn2702493,DK Rap,"from Donkey Kong 64 (1999)
Written by Grant Kirkhope (uncredited) and George Andreas (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2700095,Thunderstruck,"Written by Angus Young and Malcolm Young
Performed by AC/DC
Courtesy of Columbia Records
By arrangement with Sony Music Entertainment"
tt6718170,/title/tt6718170/soundtracks/sn2700052,Mr. Blue Sky,"Written by Jeff Lynne
Performed by Electric Light Orchestra
Courtesy of Epic Records
By arrangement with Sony Music Entertainment"
tt6718170,/title/tt6718170/soundtracks/sn2701510,Wedding March,"(uncredited)
Written by Felix Mendelssohn"
tt6718170,/title/tt6718170/soundtracks/sn2714875,25m,"and ""Opening""
from Donkey Kong (1981)
Written by Yukio Kaneoka (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714876,Wrecking Crew Music,"from Wrecking Crew (1984)
Written by Hirokazu Tanaka (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714877,Overworld,"from Kid Icarus (1986)
Written by Hirokazu Tanaka (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714878,Chill,"from Dr. Mario (1990)
Written by Hirokazu Tanaka (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714879,Opening Theme,"and ""Rainbow Road""
from Super Mario Kart (1992)
Written by Soyo Oka (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714880,Theme,"and ""DK Island Swing""
from Donkey Kong Country (1994)
Written by David Wise (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714881,Wario's Battle Canyon,"from Mario Party (1998)
Written by Yasunori Mitsuda (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714882,Main Theme,"from Luigi's Mansion (2001)
Written by Kazumi Totaka (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714883,Wind Garden,"from Super Mario Galaxy (2007)
Written by Mahito Yokota (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2714884,Menu Music,"from Mario Kart 8 (2014)
Written by Atsuko Asahi (uncredited), Shiho Fujii (uncredited), Yasuaki Iwata (uncredited) and Ryo Nagamatsu (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2716351,Peronza Plaza,"from Super Mario Odyssey (2017)
Written by Shiho Fujii (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2716352,Main Theme,"from Super Mario Odyssey (2017)
Written by Naoto Kubo (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2716353,King Bowser,"from Super Mario Galaxy (2007)
Written by Mahito Yokota (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2716354,Captain Toad Goes Forth,"from Super Mario 3D World (2013) and Super Mario Galaxy (2007)
Written by Mahito Yokota (uncredited)"
tt6718170,/title/tt6718170/soundtracks/sn2716355,Deep Dark Galaxy,"from Super Mario Galaxy (2007)
Written by Mahito Yokota (uncredited)"
tt23026954,/title/tt23026954/soundtracks/sn2757732,My Heart Goes Boom Boom Boom,"Performed by Miia Harris, Nayah Damasen, Ceci Balagot, Case Walker, Jy Prishkulnik and Justin Derickson
Written by Jake Saghi and Madonna Marie Ringel"
tt23026954,/title/tt23026954/soundtracks/sn2757733,Reason We've Got Magic,"Performed by Nayah Damasen and Bonale Fambrini
Written by Leland"
tt23026954,/title/tt23026954/soundtracks/sn2757734,You Don't Know,"Performed by Miia Harris and Salena Qureshi
Written by Joshua Silverberg, Lindsey Sweat and Max Corwin"
tt23026954,/title/tt23026954/soundtracks/sn2757735,Reason We've Got Magic (Reprise),"Performed by Nayah Damasen
Written by Leland"
tt23026954,/title/tt23026954/soundtracks/sn2757736,Not How Our Story Goes,"Performed by Miia Harris, Nayah Damasen and Ceci Balagot
Written by Cal Shapiro"
tt23026954,/title/tt23026954/soundtracks/sn2757737,Monsters Are,"Performed by Miia Harris, Nayah Damasen, Ceci Balagot, Case Walker, Jy Prishkulnik, Justin Derickson and Salena Qureshi
Written by Andrew Underberg, Jeannie Lurie and Matthew Tishler"
tt6710474,/title/tt6710474/soundtracks/sn2561396,Life Can Be So Delicious,"Written by Daniel Kwan, Ryan Lott and Daniel Scheinert
Performed by Sunita Mani and Aaron Lazar"
tt6710474,/title/tt6710474/soundtracks/sn2561404,Stutter Apertures,"Written by Ryan Lott
Performed by Ryan Lott
Published by Leroy Lott Music administered by Domino US Publishing Company
Courtesy of This Is Meru by arrangement with Ghost Town, Inc."
tt6710474,/title/tt6710474/soundtracks/sn2561397,Absolutely (Story of a Girl),"Written and Performed by John Hampson (as John Charles Hampson)
Published by Round Hill Songs o/b/o Hazelsongs
Courtesy of John Hampson"
tt6710474,/title/tt6710474/soundtracks/sn2561405,Rainy Day,"Written by Bill Soden (as William Charles Soden)
Performed by Susan Christie
Published by EMI Blackwood Music Inc.
Courtesy of Friendly Fire Licensing"
tt6710474,/title/tt6710474/soundtracks/sn2561398,El Corrido De La Gallinita,"Written by Pancho Cortinas
Performed by Apolinar Méndez
Published by MANTRAM
Courtesy of Friendly Fire Licensing"
tt6710474,/title/tt6710474/soundtracks/sn2561406,Captain's Table,"Written and Performed by Heinz Kiessling
Published by Extreme Production Music on behalf of Brilliant-Musik
Courtesy of Extreme Music"
tt6710474,/title/tt6710474/soundtracks/sn2561399,William Tell Overture,"Written by Gioachino Rossini and arranged by Jim Long
Published by Just Classics
Courtesy of Crucial Music Corporation and Point Classics"
tt6710474,/title/tt6710474/soundtracks/sn2561407,Also Sprach Zarathustra,"Written by Richard Strauss
Performed by Narodowa Orkiestra Symfoniczna Polskiego Radia w Katowicach (as Polish National Symphony Orchestra) conducted by Antoni Wit
Published by C.F. Peters Leipzig
Courtesy of Naxos
By arrangement with Source/Q"
tt6710474,/title/tt6710474/soundtracks/sn2561400,Ave Maria,"Written by Franz Schubert
Performed by Elle Alexander"
tt6710474,/title/tt6710474/soundtracks/sn2561408,Haven't Been Here for So Long,"Written by Jifu Wang and Di Maio
Performed by Son Lux with Jane Lui
Published by China Music Group"
tt6710474,/title/tt6710474/soundtracks/sn2561401,Now We're Cookin',"Written by Ryan Lott and Daniel Scheinert
Performed by Ryan Lott, Randy Newman and Harry Shum Jr."
tt6710474,/title/tt6710474/soundtracks/sn2561409,Gong Xi Gong Xi,"Written by Hon Jun
Performed by Cast
Published by EMI Blackwood Music Inc. on behalf of EMI Music Publishing Hong Kong"
tt6710474,/title/tt6710474/soundtracks/sn2561402,"A Midsummer Night's Dream, Op. 61 (Wedding March)","Written by Felix Mendelssohn
Performed by Bertalan Hock
Courtesy of Naxos by arrangement with Source/Q"
tt6710474,/title/tt6710474/soundtracks/sn2561410,Come Recover,"Written by Ryan Lott, Ian Chang, Rafiq Bhatia
Performed by Son Lux
Published by Leroy Lott Music, Ian Chang Music, Rafiq Bhatia Music
Works administered by Domino US Publishing Company
Courtesy of City Slang
By arrangement with Ghost Town, Inc."
